# Pathway	SRR579280_Coverage
PWY-6700: queuosine biosynthesis	0.3102437464
PWY-6700: queuosine biosynthesis|g__Eubacterium.s__Eubacterium_hallii	0.5146575806
PWY-6700: queuosine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.3436042060
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	0.1471672840
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	0.6544643269
PWY-5103: L-isoleucine biosynthesis III	0.1185150021
PWY-5103: L-isoleucine biosynthesis III|g__Akkermansia.s__Akkermansia_muciniphila	0.5258829678
PWY-6609: adenine and adenosine salvage III	0.0832764276
PWY-6609: adenine and adenosine salvage III|unclassified	0.3324054022
PWY-6609: adenine and adenosine salvage III|g__Eubacterium.s__Eubacterium_ventriosum	0.7166275278
PWY-6609: adenine and adenosine salvage III|g__Blautia.s__Ruminococcus_gnavus	0.6455889294
CALVIN-PWY: Calvin-Benson-Bassham cycle	0.0002600768
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.7718925808
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.0263630236
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Eubacterium.s__Eubacterium_rectale	0.3425409760
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	0.5583548091
PWY-6527: stachyose degradation	0.0150480249
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.0175153296
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.2267039130
TRPSYN-PWY: L-tryptophan biosynthesis	0.0034152058
PWY-3841: folate transformations II	0.0012480531
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	0.0001463120
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.0302075201
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA	0.0381424402
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.4036438582
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	0.0010924753
PWY-7208: superpathway of pyrimidine nucleobases salvage	0.0074044045
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.0011815016
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	0.0010531653
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.0000141166
HISTSYN-PWY: L-histidine biosynthesis	0.0006849221
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.0000006449
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.0000028920
TRNA-CHARGING-PWY: tRNA charging	0.0000015378
COA-PWY: coenzyme A biosynthesis I	0.0000650479
COA-PWY: coenzyme A biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	0.7904087495
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.0000082854
PWY-5100: pyruvate fermentation to acetate and lactate II	0.0000674933
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Eubacterium.s__Eubacterium_ventriosum	0.6380474477
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus	0.3847111327
PWY-6703: preQ0 biosynthesis	0.0005481199
PWY66-409: superpathway of purine nucleotide salvage	0.0000008171
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	0.0000866261
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.6777940810
PWY-7663: gondoate biosynthesis (anaerobic)	0.0000471853
LACTOSECAT-PWY: lactose and galactose degradation I	0.0000904002
PWY-5659: GDP-mannose biosynthesis	0.0000147020
PWY-5659: GDP-mannose biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.6347495727
PWY-5659: GDP-mannose biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	0.5841037211
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.0000000079
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	0.0000003244
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_gnavus	0.5981613610
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.0000000886
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.0000000079
PWY-6123: inosine-5'-phosphate biosynthesis I	0.0000018310
PWY-5101: L-isoleucine biosynthesis II	0.0000011886
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	0.0000000082
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.0000000927
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.0000019792
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0.0000016989
PPGPPMET-PWY: ppGpp biosynthesis	0.0000031817
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.0000000119
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.0000001554
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Eubacterium.s__Eubacterium_rectale	0.0551196862
PWY-6124: inosine-5'-phosphate biosynthesis II	0.0000015259
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.6624800808
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	0.0000000082
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	0.0000000300
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.6779665113
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	0.0000002044
PWY-621: sucrose degradation III (sucrose invertase)	0.0000003087
PWY-621: sucrose degradation III (sucrose invertase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5306337848
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.0000002027
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.0000002958
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	0.0000000002
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.4096747701
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0000002580
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Akkermansia.s__Akkermansia_muciniphila	0.7624576027
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0.0000000002
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.4125190777
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0.0000002958
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.0000000047
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.3205029373
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.0000035509
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	0.7337457737
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.0000035509
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	0.7337457737
METSYN-PWY: L-homoserine and L-methionine biosynthesis	0.0000000002
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.4383291116
PWY-4981: L-proline biosynthesis II (from arginine)	0.0000000163
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.0000001754
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	0.0000026090
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Anaerostipes.s__Anaerostipes_hadrus	0.8424250497
PWY-2941: L-lysine biosynthesis II	0.0000000000
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	0.0000000115
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Eubacterium.s__Eubacterium_ventriosum	0.5768783453
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.0000000075
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.0000001722
RHAMCAT-PWY: L-rhamnose degradation I	0.0000000120
RHAMCAT-PWY: L-rhamnose degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5350381924
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.0000000051
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	0.0000000052
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.0000000203
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0.0000000818
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	0.0000000004
PWY-5104: L-isoleucine biosynthesis IV	0.0000000001
PWY-7242: D-fructuronate degradation	0.0000000202
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.0000000000
PWY-6630: superpathway of L-tyrosine biosynthesis	0.0000000000
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	0.0000000001
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0.5593342714
PWY-6936: seleno-amino acid biosynthesis	0.0000000001
PWY-4702: phytate degradation I	0.0000000059
PWY-4702: phytate degradation I|g__Akkermansia.s__Akkermansia_muciniphila	0.6474401680
PWY-6305: putrescine biosynthesis IV	0.0000000004
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0000000000
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.5415683057
